accountingservice,orders receive,0.05,0.0666663888900463,0.06666666666666667,0.05833309027879051,0.05833357638990161,0.03332074074074074,0.07500031250130208,0.04720671287679993,0.034986,0.028342805608179304,0.05416689236205151
adservice,flagd.evaluation.v1.Service/EventStream,0,0,0,0,0,0,0,0,0,0,0
adservice,flagd.evaluation.v1.Service/ResolveBoolean,0.3125,0.21249911458702256,0.2625,0.1874992187532552,0.28750119792165796,0.09996222222222223,0.325001354172309,0.21243020794559966,0.20991600000000002,0.25508525047361374,0.287501197921658
adservice,getAdsByCategory,0.09583333333333333,0.054166440973162616,0.0875,0.045833142361906824,0.09166704861270253,0.02915564814814815,0.08333368055700231,0.0613687267398399,0.064141,0.07085701402044825,0.08750036458485243
adservice,getRandomAds,0.0125,0.03749984375065104,0.008333333333333333,0.020833246528139466,0.01666673611140046,0.008330185185185185,0.03750015625065104,0.01888268515071997,0.005831,0.0188952037387862,0.020833420139250578
adservice,oteldemo.AdService/GetAds,0.10833333333333334,0.07499968750130208,0.0875,0.07083303819567419,0.10000041666840276,0.03332074074074074,0.10833378472410302,0.0708100693151999,0.064141,0.0755808149551448,0.09583373264055266
adservice,resolve,0.3125,0.21249911458702256,0.2625,0.1874992187532552,0.28750119792165796,0.09996222222222223,0.325001354172309,0.21243020794559966,0.20991600000000002,0.25508525047361374,0.287501197921658
cartservice,EXPIRE,0.175,0.2374990104207899,0.2125,0.2624989062545573,0.18333409722540506,0.14161314814814815,0.287501197921658,0.17938550893183972,0.20408500000000002,0.13699022710619996,0.21666756944820603
cartservice,HGET,4.479166666666667,4.083316319515336,4.775,4.654147274386357,4.70835295147063,3.290423148148148,5.116687986199942,4.210838788610554,3.0087960000000002,3.9443737804716195,4.375018229242621
cartservice,HMSET,0.175,0.2374990104207899,0.2125,0.2624989062545573,0.18333409722540506,0.14161314814814815,0.287501197921658,0.17938550893183972,0.20408500000000002,0.13699022710619996,0.21666756944820603
cartservice,POST,0.05416666666666667,0.0666663888900463,0.05416666666666667,0.05833309027879051,0.05833357638990161,0.02915564814814815,0.07500031250130208,0.04720671287679993,0.034986,0.028342805608179304,0.05416689236205151
cartservice,POST /oteldemo.CartService/AddItem,0.15,0.17916592014199942,0.13333333333333333,0.2499989583376736,0.15000062500260414,0.08746694444444444,0.22083425347605615,0.1321787960550398,0.122451,0.094476018693931,0.1583339930583044
cartservice,POST /oteldemo.CartService/EmptyCart,0.05416666666666667,0.0666663888900463,0.05416666666666667,0.05833309027879051,0.05833357638990161,0.02915564814814815,0.07500031250130208,0.04720671287679993,0.034986,0.028342805608179304,0.05416689236205151
cartservice,POST /oteldemo.CartService/GetCart,4.4,4.129149461877242,4.579166666666667,4.662480572997612,4.604185850774377,2.953050648148148,4.900020416751736,4.088101335130874,2.7347390000000003,3.717631335606185,4.141683923683015
cartservice,flagd.evaluation.v1.Service/ResolveBoolean,0.05416666666666667,0.0666663888900463,0.05416666666666667,0.05833309027879051,0.05833357638990161,0.02915564814814815,0.07500031250130208,0.04720671287679993,0.034986,0.028342805608179304,0.05416689236205151
checkoutservice,HTTP POST,0.05,0.0666663888900463,0.07083333333333333,0.05833309027879051,0.05833357638990161,0.037485833333333336,0.07500031250130208,0.04720671287679993,0.040817,0.0377904074775724,0.06250026041775174
checkoutservice,orders publish,0.05,0.0666663888900463,0.07083333333333333,0.05833309027879051,0.05833357638990161,0.037485833333333336,0.07500031250130208,0.04720671287679993,0.040817,0.0377904074775724,0.06250026041775174
checkoutservice,oteldemo.CartService/EmptyCart,0.05,0.0666663888900463,0.07083333333333333,0.05833309027879051,0.05833357638990161,0.037485833333333336,0.07500031250130208,0.04720671287679993,0.040817,0.0377904074775724,0.06250026041775174
checkoutservice,oteldemo.CartService/GetCart,0.05,0.0666663888900463,0.07083333333333333,0.05833309027879051,0.05833357638990161,0.037485833333333336,0.07500031250130208,0.04720671287679993,0.040817,0.0377904074775724,0.06250026041775174
