traceID,spanID,parentSpanID,operationName,serviceName
7d0fe06672b5138ac1a6c6a3d316e4df,4f223f06587ed45e,bde1af470769d0a6,imageprovider,imageprovider
7d0fe06672b5138ac1a6c6a3d316e4df,19d73afb8db79856,,HTTP GET,frontend-web
7d0fe06672b5138ac1a6c6a3d316e4df,bde1af470769d0a6,42a6e6529d47dad9,router imageprovider egress,frontendproxy
7d0fe06672b5138ac1a6c6a3d316e4df,42a6e6529d47dad9,19d73afb8db79856,ingress,frontendproxy
ab38b7042a04daa2b8a7d64903f662c8,4e459255d58b5dd8,a1c3acb118fd2e61,router frontend egress,frontendproxy
ab38b7042a04daa2b8a7d64903f662c8,a1c3acb118fd2e61,e360d68198a50156,ingress,frontendproxy
ab38b7042a04daa2b8a7d64903f662c8,e360d68198a50156,,HTTP GET,frontend-web
ab38b7042a04daa2b8a7d64903f662c8,62dbff63190bd9b0,c27160a5e68f5c3d,POST /oteldemo.CartService/GetCart,cartservice
5aaa0dac7ffdf19ae33f350c5adb6919,50e26ac87b00f101,7f52aaa5b45edcab,router imageprovider egress,frontendproxy
5aaa0dac7ffdf19ae33f350c5adb6919,165d12eb579932fc,,HTTP GET,frontend-web
5aaa0dac7ffdf19ae33f350c5adb6919,7f52aaa5b45edcab,165d12eb579932fc,ingress,frontendproxy
5aaa0dac7ffdf19ae33f350c5adb6919,d1cf9c889c3e13b4,50e26ac87b00f101,imageprovider,imageprovider
b8eab4c74b9194715144b81a1f027f09,e445bc41205183fe,93d085777e3688b7,GET,frontend
b8eab4c74b9194715144b81a1f027f09,93d085777e3688b7,2e48dbc1ad9d5dc8,router frontend egress,frontendproxy
b8eab4c74b9194715144b81a1f027f09,2e48dbc1ad9d5dc8,e2874329c7d3e74a,ingress,frontendproxy
b8eab4c74b9194715144b81a1f027f09,b4beb145dc034456,09ea733052b9ef3b,CurrencyService/GetSupportedCurrencies,currencyservice
b8eab4c74b9194715144b81a1f027f09,e2874329c7d3e74a,,HTTP GET,frontend-web
b8eab4c74b9194715144b81a1f027f09,09ea733052b9ef3b,573b177dc6ac78bb,grpc.oteldemo.CurrencyService/GetSupportedCurrencies,frontend
b8eab4c74b9194715144b81a1f027f09,573b177dc6ac78bb,25b1d5c3cc507193,executing api route (pages) /api/currency,frontend
b8eab4c74b9194715144b81a1f027f09,25b1d5c3cc507193,e445bc41205183fe,GET /api/currency,frontend
c195fe767f98d03a80e498dc4caf99cd,1ce0bc408b2e403f,764f9afba4c82fc2,router frontend egress,frontendproxy
c195fe767f98d03a80e498dc4caf99cd,107e69ad3f2da531,fd45d2b861cc0707,oteldemo.ProductCatalogService/GetProduct,productcatalogservice
c195fe767f98d03a80e498dc4caf99cd,58b781211b7be83c,dab5910f60f94296,oteldemo.ProductCatalogService/ListProducts,productcatalogservice
